Slice i -> i+1      Cluster ID i,i+1      Cluster size i,i+1                             Intersects                           Intersect ids
37->38                     113,113               3818,3749            0.894185437401781,0.0041906757464641176,0.003666841278156103            113,92,459
38->39                     113,106               3749,3818            0.9061082955454788,0.0032008535609495867,0.0029341157642037877            106,381,556
39->40                     106,104               3818,3766            0.8860660031430068,0.0041906757464641176,0.003143006809848088            104,277,50
40->41                     104,106               3766,3638            0.8736059479553904,0.003186404673393521,0.0029208709506107276            106,177,91
41->42                     106,98               3638,3649            0.90021990104453,0.0035733919736118747,0.002473886750962067            98,166,42
42->43                     98,95               3649,2705            0.6675801589476569,0.004658810633050151,0.0038366675801589476            95,412,81
43->44                     95,97               2705,2703            0.9064695009242144,0.005914972273567467,0.0029574861367837337            97,3315,96
44->45                     97,94               2703,2709            0.9049204587495375,0.004809470958194599,0.003699593044765076            94,411,80
45->46                     94,94               2709,2709            0.9114064230343301,0.009966777408637873,0.004060538944259874            94,52,88
46->47                     94,90               2709,2730            0.9066076042820229,0.0036913990402362494,0.0033222591362126247            90,84,93
47->48                     90,89               2730,2637            0.8761904761904762,0.00402930402930403,0.0032967032967032967            89,1574,151
48->49                     89,92               2637,2679            0.9215017064846417,0.004171406901782328,0.0022753128555176336            92,86,157
49->50                     92,87               2679,2666            0.9107876073161627,0.004106009705113848,0.0022396416573348264            87,82,38
50->51                     87,231               2666,2691            0.9058514628657164,0.004876219054763691,0.003000750187546887            231,372,358
51->52                     231,208               2691,2615            0.875139353400223,0.0033444816053511705,0.0029728725380899295            208,339,73
52->53                     208,209               2615,2562            0.892925430210325,0.01338432122370937,0.0030592734225621415            209,318,293
53->54                     209,203               2562,2565            0.914519906323185,0.00351288056206089,0.00273224043715847            203,130,238
54->55                     203,206               2565,2597            0.9169590643274854,0.0027290448343079924,0.0023391812865497076            206,5388,74
55->56                     206,208               2597,2585            0.9072006160954948,0.0034655371582595304,0.0030804774740084712            208,334,5650
56->57                     208,194               2585,2571            0.9083172147001934,0.005802707930367505,0.005029013539651838            194,2673,75
57->58                     194,254               2571,2515            0.8930377285103073,0.003500583430571762,0.0027226760015558148            254,220,119
58->59                     254,174               2515,2520            0.9129224652087475,0.003976143141153081,0.002385685884691849            174,207,63
59->60                     174,77               2520,2370            0.8571428571428571,0.0031746031746031746,0.002380952380952381            77,208,61
60->61                     77,227               2370,2310            0.8928270042194093,0.0037974683544303796,0.0037974683544303796            227,44,2609
61->62                     227,180               2310,1686            0.6584415584415585,0.004761904761904762,0.003463203463203463            180,206,42
62->63                     180,306               1686,1550            0.8434163701067615,0.005931198102016607,0.004744958481613286            306,119,139
63->64                     306,175               1550,1405            0.8529032258064516,0.005806451612903226,0.003870967741935484            175,119,162
64->65                     175,310               1405,1399            0.9252669039145908,0.00498220640569395,0.004270462633451958            310,115,42
65->66                     310,304               1399,1409            0.9278055754110078,0.005003573981415297,0.004288777698355968            304,20,68
66->67                     304,575               1409,1394            0.9226401703335699,0.0056777856635912,0.0035486160397444995            575,242,93
67->68                     575,373               1394,815            0.009325681492109038,0.005021520803443328,0.003586800573888092            373,204,80
68->69                     373,233               815,815            0.8957055214723927,0.013496932515337423,0.007361963190184049            233,81,205
69->70                     233,230               815,823            0.8907975460122699,0.01717791411042945,0.007361963190184049            230,80,218
70->71                     230,233               823,821            0.8784933171324423,0.015795868772782502,0.007290400972053463            233,83,222
71->72                     233,373               821,827            0.8891595615103532,0.008526187576126675,0.008526187576126675            373,82,3106
72->73                     373,316               827,859            0.8863361547762999,0.009673518742442563,0.007255139056831923            316,1878,201
73->74                     316,29               859,811            0.8335273573923166,0.024447031431897557,0.018626309662398137            29,743,79
74->75                     29,228               811,881            0.9025893958076449,0.011097410604192354,0.008631319358816275            228,80,1169
75->76                     228,29               881,848            0.8694665153234961,0.007945516458569807,0.007945516458569807            29,79,1542
76->77                     29,371               848,817            0.8797169811320755,0.020047169811320754,0.01179245283018868            371,1037,82
77->78                     371,359               817,871            0.8971848225214198,0.011015911872705019,0.0073439412484700125            359,77,109
78->79                     359,197               871,851            0.8599311136624569,0.016073478760045924,0.011481056257175661            197,71,1256
79->80                     197,85               851,846            0.8848413631022327,0.0199764982373678,0.010575793184488837            85,598,66
80->81                     85,291               846,847            0.8912529550827423,0.016548463356973995,0.00591016548463357            291,60,157
81->82                     291,180               847,344            0.36717827626918537,0.02243211334120425,0.008264462809917356            180,63,161
82->83                     180,292               344,307            0.8372093023255814,0.02616279069767442,0.00872093023255814            292,63,75
83->84                     292,35               307,229            0.6351791530944625,0.013029315960912053,0.009771986970684038            35,52,266
